
Song:
	samples = 2838528
	channels = 2
	totalsamples = 5677056
	samples per point = 3032
	meterScale = 200
	tolerance = 1
	quantize bpm = 243 thru 480

Points:1873

	idx       time                val                 startsample         endsample           delta               actualbpm           bpm                 
	--------- ------------------- ------------------- ------------------- ------------------- ------------------- ------------------- ------------------- 
	1410          48.5                 4.4            4275120             4278151                                                                         
	1411          49.5                 2.3            4278152             4281183                                                                         
	1412          49.5                 1.7            4281184             4284215                                                                         
	1413          49.6                 3.9            4284216             4287247                                                                         
	1414          49.6                 5.7            4287248             4290279                                                                         
	1415          49.6                 4.4            4290280             4293311                                                                         
	1416          49.7                 3.3            4293312             4296343                                                                         
	1417          49.7                 0.0            4296344             4299375                                                                         
	1418          49.7                 1.2            4299376             4302407                                                                         
	1419          49.8                 4.5            4302408             4305439                                                                         
	1420          49.8                 4.1            4305440             4308471                                                                         
	1421          49.8                 4.9            4308472             4311503                                                                         
	1422          49.9                 2.9            4311504             4314535                                                                         
	1423          49.9                 0.2            4314536             4317567                                                                         
	1424          491.0                2.1            4317568             4320599                                                                         
	1425          491.0                1.5            4320600             4323631                                                                         
	1426          49.0                 3.9            4323632             4326663                                                                         
	1427          49.1                 3.4            4326664             4329695                                                                         
	1428          49.1                 1.4            4329696             4332727                                                                         
	1429          49.1                 3.8            4332728             4335759                                                                         
	1430          49.2                 6.8            4335760             4338791                                                                         
	1431          49.2                 4.6            4338792             4341823                                                                         
	1432          49.2                 5.1            4341824             4344855                                                                         
	1433          49.3                 5.0            4344856             4347887                                                                         
	1434          49.3                 4.9            4347888             4350919                                                                         
	1435          49.3                 11.0           4350920             4353951                                                                         
	1436          49.4                 1.8            4353952             4356983                                                                         
	1437          49.4                 4.9            4356984             4360015                                                                         
	1438          49.4                 5.3            4360016             4363047                                                                         
	1439          49.5                 5.2            4363048             4366079                                                                         
	1440          50.5                 2.5            4366080             4369111                                                                         
	1441          50.5                 0.2            4369112             4372143                                                                         
	1442          50.6                 2.4            4372144             4375175                                                                         
	1443          50.6                 4.0            4375176             4378207                                                                         
	1444          50.6                 5.7            4378208             4381239                                                                         
	1445          50.7                 3.5            4381240             4384271                                                                         
	1446          50.7                 2.6            4384272             4387303                                                                         
	1447          50.7                 1.6            4387304             4390335                                                                         
	1448          50.8                 3.5            4390336             4393367                                                                         
	1449          50.8                 4.0            4393368             4396399                                                                         
	1450          50.8                 3.1            4396400             4399431                                                                         
	1451          50.9                 2.6            4399432             4402463                                                                         
	1452          50.9                 0.5            4402464             4405495                                                                         
	1453          50.9                 1.5            4405496             4408527                                                                         
	1454          501.0                3.7            4408528             4411559                                                                         
	1455          50.0                 3.6            4411560             4414591                                                                         
	1456          50.1                 2.4            4414592             4417623                                                                         
	1457          50.1                 1.2            4417624             4420655                                                                         
	1458          50.1                 0.3            4420656             4423687                                                                         
	1459          50.2                 2.7            4423688             4426719                                                                         
	1460          50.2                 2.0            4426720             4429751                                                                         
	1461          50.2                 2.9            4429752             4432783                                                                         
	1462          50.3                 1.2            4432784             4435815                                                                         
	1463          50.3                 0.4            4435816             4438847                                                                         
	1464          50.3                 1.7            4438848             4441879                                                                         
	1465          50.4                 1.1            4441880             4444911                                                                         
	1466          50.4                 1.4            4444912             4447943                                                                         
	1467          50.4                 1.1            4447944             4450975                                                                         
	1468          50.5                 1.6            4450976             4454007                                                                         
	1469          50.5                 1.3            4454008             4457039                                                                         
	1470          51.5                 3.4            4457040             4460071                                                                         
	1471          51.6                 51.0           4460072             4463103                                                                         
	1472          51.6                 0.0            4463104             4466135                                                                         
	1473          51.6                 3.3            4466136             4469167                                                                         
	1474          51.7                 2.7            4469168             4472199                                                                         
	1475          51.7                 2.6            4472200             4475231                                                                         
	1476          51.7                 2.9            4475232             4478263                                                                         
	1477          51.8                 3.1            4478264             4481295                                                                         
	1478          51.8                 1.8            4481296             4484327                                                                         
	1479          51.8                 2.2            4484328             4487359                                                                         
	1480          51.9                 3.7            4487360             4490391                                                                         
	1481          51.9                 0.4            4490392             4493423                                                                         
	1482          51.9                 2.3            4493424             4496455                                                                         
	1483          511.0                2.1            4496456             4499487                                                                         
	1484          51.0                 1.6            4499488             4502519                                                                         
	1485          51.0                 3.6            4502520             4505551                                                                         
	1486          51.1                 2.8            4505552             4508583                                                                         
	1487          51.1                 1.9            4508584             4511615                                                                         
	1488          51.2                 3.6            4511616             4514647                                                                         
	1489          51.2                 2.7            4514648             4517679                                                                         
	1490          51.2                 1.6            4517680             4520711                                                                         
	1491          51.3                 2.2            4520712             4523743                                                                         
	1492          51.3                 1.2            4523744             4526775                                                                         
	1493          51.3                 1.6            4526776             4529807                                                                         
	1494          51.4                 2.1            4529808             4532839                                                                         
	1495          51.4                 0.3            4532840             4535871                                                                         
	1496          51.4                 1.5            4535872             4538903                                                                         
	1497          51.5                 4.3            4538904             4541935                                                                         
	1498          51.5                 0.3            4541936             4544967                                                                         
	1499          52.5                 1.6            4544968             4547999                                                                         
	1500          52.6                 4.7            4548000             4551031                                                                         
	1501          52.6                 0.1            4551032             4554063                                                                         
	1502          52.6                 2.3            4554064             4557095                                                                         
	1503          52.7                 3.1            4557096             4560127                                                                         
	1504          52.7                 0.3            4560128             4563159                                                                         
	1505          52.7                 2.3            4563160             4566191                                                                         
	1506          52.8                 3.9            4566192             4569223                                                                         
	1507          52.8                 0.0            4569224             4572255                                                                         
	1508          52.8                 2.1            4572256             4575287                                                                         
	1509          52.9                 2.3            4575288             4578319                                                                         
	1510          52.9                 0.3            4578320             4581351                                                                         
	1511          52.9                 2.2            4581352             4584383                                                                         
	1512          521.0                31.0           4584384             4587415                                                                         
	1513          52.0                 1.6            4587416             4590447                                                                         
	1514          52.0                 2.4            4590448             4593479                                                                         
	1515          52.1                 3.8            4593480             4596511                                                                         
	1516          52.1                 2.7            4596512             4599543                                                                         
	1517          52.1                 4.9            4599544             4602575                                                                         
	1518          52.2                 2.4            4602576             4605607                                                                         
	1519          52.2                 1.0            4605608             4608639                                                                         
	1520          52.3                 2.6            4608640             4611671                                                                         
	1521          52.3                 4.5            4611672             4614703                                                                         
	1522          52.3                 1.3            4614704             4617735                                                                         
	1523          52.4                 2.9            4617736             4620767                                                                         
	1524          52.4                 31.0           4620768             4623799                                                                         
	1525          52.4                 1.8            4623800             4626831                                                                         
	1526          52.5                 2.0            4626832             4629863                                                                         
	1527          52.5                 3.6            4629864             4632895                                                                         
	1528          53.5                 0.4            4632896             4635927                                                                         
	1529          53.6                 2.1            4635928             4638959                                                                         
	1530          53.6                 2.4            4638960             4641991                                                                         
	1531          53.6                 0.1            4641992             4645023                                                                         
	1532          53.7                 2.1            4645024             4648055                                                                         
	1533          53.7                 21.0           4648056             4651087                                                                         
	1534          53.7                 0.2            4651088             4654119                                                                         
	1535          53.8                 2.2            4654120             4657151                                                                         
	1536          53.8                 2.5            4657152             4660183                                                                         
	1537          53.8                 1.5            4660184             4663215                                                                         
	1538          53.9                 2.9            4663216             4666247                                                                         
	1539          53.9                 1.9            4666248             4669279                                                                         
	1540          53.9                 1.2            4669280             4672311                                                                         
	1541          531.0                5.5            4672312             4675343                                                                         
	1542          53.0                 2.7            4675344             4678375                                                                         
	1543          53.0                 3.4            4678376             4681407                                                                         
	1544          53.1                 3.5            4681408             4684439                                                                         
	1545          53.1                 0.0            4684440             4687471                                                                         
	1546          53.1                 0.0            4687472             4690503                                                                         
	1547          53.2                 0.1            4690504             4693535                                                                         
	1548          53.2                 0.4            4693536             4696567                                                                         
	1549          53.2                 0.1            4696568             4699599                                                                         
	1550          53.3                 0.1            4699600             4702631                                                                         
	1551          53.3                 0.1            4702632             4705663                                                                         
	1552          53.4                 0.0            4705664             4708695                                                                         
	1553          53.4                 0.1            4708696             4711727                                                                         
	1554          53.4                 0.3            4711728             4714759                                                                         
	1555          53.5                 0.2            4714760             4717791                                                                         
	1556          53.5                 1.7            4717792             4720823                                                                         
	1557          54.5                 0.0            4720824             4723855                                                                         
	1558          54.6                 0.0            4723856             4726887                                                                         
	1559          54.6                 0.3            4726888             4729919                                                                         
	1560          54.6                 0.3            4729920             4732951                                                                         
	1561          54.7                 0.3            4732952             4735983                                                                         
	1562          54.7                 0.4            4735984             4739015                                                                         
	1563          54.7                 0.2            4739016             4742047                                                                         
	1564          54.8                 0.3            4742048             4745079                                                                         
	1565          54.8                 1.3            4745080             4748111                                                                         
	1566          54.8                 4.0            4748112             4751143                                                                         
	1567          54.9                 5.7            4751144             4754175                                                                         
	1568          54.9                 0.5            4754176             4757207                                                                         
	1569          54.9                 6.4            4757208             4760239                                                                         
	1570          541.0                1.3            4760240             4763271                                                                         
	1571          54.0                 0.1            4763272             4766303                                                                         
	1572          54.0                 0.2            4766304             4769335                                                                         
	1573          54.1                 0.3            4769336             4772367                                                                         
	1574          54.1                 0.2            4772368             4775399                                                                         
	1575          54.1                 0.1            4775400             4778431                                                                         
	1576          54.2                 0.3            4778432             4781463                                                                         
	1577          54.2                 0.3            4781464             4784495                                                                         
	1578          54.2                 0.2            4784496             4787527                                                                         
	1579          54.3                 0.4            4787528             4790559                                                                         
	1580          54.3                 0.0            4790560             4793591                                                                         
	1581          54.3                 0.3            4793592             4796623                                                                         
	1582          54.4                 0.2            4796624             4799655                                                                         
	1583          54.4                 0.1            4799656             4802687                                                                         
	1584          54.5                 0.3            4802688             4805719                                                                         
	1585          54.5                 0.4            4805720             4808751                                                                         
	1586          55.5                 0.0            4808752             4811783                                                                         
	1587          55.6                 0.4            4811784             4814815                                                                         
	1588          55.6                 0.0            4814816             4817847                                                                         
	1589          55.6                 0.2            4817848             4820879                                                                         
	1590          55.7                 0.1            4820880             4823911                                                                         
	1591          55.7                 0.2            4823912             4826943                                                                         
	1592          55.7                 1.5            4826944             4829975                                                                         
	1593          55.8                 0.1            4829976             4833007                                                                         
	1594          55.8                 0.0            4833008             4836039                                                                         
	1595          55.8                 0.3            4836040             4839071                                                                         
	1596          55.9                 0.4            4839072             4842103                                                                         
	1597          55.9                 0.0            4842104             4845135                                                                         
	1598          55.9                 0.4            4845136             4848167                                                                         
	1599          551.0                0.1            4848168             4851199                                                                         
	1600          55.0                 0.3            4851200             4854231                                                                         
	1601          55.0                 0.1            4854232             4857263                                                                         
	1602          55.1                 0.3            4857264             4860295                                                                         
	1603          55.1                 0.1            4860296             4863327                                                                         
	1604          55.1                 0.2            4863328             4866359                                                                         
	1605          55.2                 0.1            4866360             4869391                                                                         
	1606          55.2                 0.2            4869392             4872423                                                                         
	1607          55.2                 0.2            4872424             4875455                                                                         
	1608          55.3                 0.2            4875456             4878487                                                                         
	1609          55.3                 1.2            4878488             4881519                                                                         
	1610          55.3                 3.7            4881520             4884551                                                                         
	1611          55.4                 3.6            4884552             4887583                                                                         
	1612          55.4                 2.8            4887584             4890615                                                                         
	1613          55.4                 5.8            4890616             4893647                                                                         
	1614          55.5                 3.9            4893648             4896679                                                                         
	1615          56.5                 2.2            4896680             4899711                                                                         
	1616          56.6                 2.5            4899712             4902743                                                                         
	1617          56.6                 3.7            4902744             4905775                                                                         
	1618          56.6                 0.1            4905776             4908807                                                                         
	1619          56.7                 3.2            4908808             4911839                                                                         
	1620          56.7                 2.6            4911840             4914871                                                                         
	1621          56.7                 3.7            4914872             4917903                                                                         
	1622          56.8                 2.1            4917904             4920935                                                                         
	1623          56.8                 2.8            4920936             4923967                                                                         
	1624          56.8                 3.6            4923968             4926999                                                                         
	1625          56.9                 0.2            4927000             4930031                                                                         
	1626          56.9                 3.2            4930032             4933063                                                                         
	1627          56.9                 1.1            4933064             4936095                                                                         
	1628          561.0                2.2            4936096             4939127                                                                         
	1629          561.0                2.7            4939128             4942159                                                                         
	1630          56.0                 1.3            4942160             4945191                                                                         
	1631          56.1                 2.1            4945192             4948223                                                                         
	1632          56.1                 0.4            4948224             4951255                                                                         
	1633          56.1                 2.1            4951256             4954287                                                                         
	1634          56.2                 1.7            4954288             4957319                                                                         
	1635          56.2                 2.9            4957320             4960351                                                                         
	1636          56.2                 1.8            4960352             4963383                                                                         
	1637          56.3                 4.0            4963384             4966415                                                                         
	1638          56.3                 1.2            4966416             4969447                                                                         
	1639          56.3                 3.7            4969448             4972479                                                                         
	1640          56.4                 2.8            4972480             4975511                                                                         
	1641          56.4                 1.2            4975512             4978543                                                                         
	1642          56.4                 2.1            4978544             4981575                                                                         
	1643          56.5                 3.6            4981576             4984607                                                                         
	1644          57.5                 3.7            4984608             4987639                                                                         
	1645          57.5                 1.4            4987640             4990671                                                                         
	1646          57.6                 0.4            4990672             4993703                                                                         
	1647          57.6                 1.9            4993704             4996735                                                                         
	1648          57.7                 1.3            4996736             4999767                                                                         
	1649          57.7                 2.0            4999768             5002799                                                                         
	1650          57.7                 21.0           5002800             5005831                                                                         
	1651          57.8                 2.1            5005832             5008863                                                                         
	1652          57.8                 1.8            5008864             5011895                                                                         
	1653          57.8                 2.3            5011896             5014927                                                                         
	1654          57.9                 4.5            5014928             5017959                                                                         
	1655          57.9                 0.3            5017960             5020991                                                                         
	1656          57.9                 4.3            5020992             5024023                                                                         
	1657          571.0                4.2            5024024             5027055                                                                         
	1658          571.0                0.4            5027056             5030087                                                                         
	1659          57.0                 3.6            5030088             5033119                                                                         
	1660          57.1                 2.1            5033120             5036151                                                                         
	1661          57.1                 2.4            5036152             5039183                                                                         
	1662          57.1                 2.1            5039184             5042215                                                                         
	1663          57.2                 1.3            5042216             5045247                                                                         
	1664          57.2                 3.6            5045248             5048279                                                                         
	1665          57.2                 0.5            5048280             5051311                                                                         
	1666          57.3                 2.9            5051312             5054343                                                                         
	1667          57.3                 2.3            5054344             5057375                                                                         
	1668          57.3                 3.6            5057376             5060407                                                                         
	1669          57.4                 21.0           5060408             5063439                                                                         
	1670          57.4                 1.6            5063440             5066471                                                                         
	1671          57.4                 2.6            5066472             5069503                                                                         
	1672          57.5                 1.5            5069504             5072535                                                                         
	1673          58.5                 2.1            5072536             5075567                                                                         
	1674          58.5                 1.6            5075568             5078599                                                                         
	1675          58.6                 2.2            5078600             5081631                                                                         
	1676          58.6                 2.7            5081632             5084663                                                                         
	1677          58.6                 2.7            5084664             5087695                                                                         
	1678          58.7                 1.7            5087696             5090727                                                                         
	1679          58.7                 1.8            5090728             5093759                                                                         
	1680          58.8                 1.5            5093760             5096791                                                                         
	1681          58.8                 2.6            5096792             5099823                                                                         
	1682          58.8                 0.0            5099824             5102855                                                                         
	1683          58.9                 5.9            5102856             5105887                                                                         
	1684          58.9                 2.7            5105888             5108919                                                                         
	1685          58.9                 4.1            5108920             5111951                                                                         
	1686          581.0                2.1            5111952             5114983                                                                         
	1687          581.0                0.5            5114984             5118015                                                                         
	1688          58.0                 4.2            5118016             5121047                                                                         
	1689          58.1                 1.7            5121048             5124079                                                                         
	1690          58.1                 5.9            5124080             5127111                                                                         
	1691          58.1                 1.7            5127112             5130143                                                                         
	1692          58.2                 1.3            5130144             5133175                                                                         
	1693          58.2                 4.4            5133176             5136207                                                                         
	1694          58.2                 2.9            5136208             5139239                                                                         
	1695          58.3                 6.8            5139240             5142271                                                                         
	1696          58.3                 2.9            5142272             5145303                                                                         
	1697          58.3                 4.0            5145304             5148335                                                                         
	1698          58.4                 2.4            5148336             5151367                                                                         
	1699          58.4                 1.7            5151368             5154399                                                                         
	1700          58.4                 4.5            5154400             5157431                                                                         
	1701          58.5                 1.1            5157432             5160463                                                                         
	1702          59.5                 4.2            5160464             5163495                                                                         
	1703          59.5                 2.5            5163496             5166527                                                                         
	1704          59.6                 0.4            5166528             5169559                                                                         
	1705          59.6                 4.8            5169560             5172591                                                                         
	1706          59.6                 2.6            5172592             5175623                                                                         
